match_id,team_batting_id,team_bowling_id,team_innings,match_day,session,coded_time_local,striker_id,striker_hand_id,nonstriker_id,nonstriker_hand_id,bowler_id,bowler_hand_id,bowler_spell,over_the_wicket,northern_end,power_play,over,ball_in_over,fair_ball_in_over,ball_speed,pitch_line,pitch_length,contact_line,contact_height,at_stumps_line,at_stumps_height,hit_to_length,hit_to_angle,bat_score,reached_boundary,wide_runs,noball_runs,bye_runs,legbye_runs,penalty_runs,taken_by_keeper,batter_out_id,match_innings,opportunity,appeal,bowler_variation,striker_movement,umpire_referral,pitch_line_coded,pitch_length_coded,at_striker_line_coded,at_striker_height_coded,free_hit,striker_batting_position,nonstriker_batting_position,bowler_bowling_position,hit_to_octant,keeper_id,contact_length,striker_dismissed,nonstriker_dismissed,bowler_dismissal,striker_movement_id,bowler_type_id,legal_ball,adjusted_ball_faced,how_out_id,stroke_intent_id,stroke_id,ball_movement_id,maximum_outfielders,keeper_up,shot_quality_id,bowler_style_id,bowler_pace_spin_id,drs_id,injury_id,delivery_id,match_id,season_id,series_id,match_date,match_length_id,ball_type_id,team_a_id,team_a_at_home,team_b_id,team_b_at_home,venue_id,toss_won_by_team_id,toss_decision_id,team_a_innings_1_closure_id,team_a_innings_2_closure_id,team_b_innings_1_closure_id,team_b_innings_2_closure_id,team_a_innings_1_comparison_id,team_a_match_result_id,team_batting_id_match_innings_1,team_batting_id_match_innings_2,team_batting_id_match_innings_3,team_batting_id_match_innings_4,team_b_match_result_id,team_a_coach_id,team_b_coach_id,round_id,match_number_in_round,official_1_id,official_2_id,official_3_id,official_4_id,official_5_id,official_6_id,extracted_time_utc,pitch_number_in_block,total_pitches_in_block,boundary_distance_north,boundary_distance_east,boundary_distance_south,boundary_distance_west,time_of_day_id,coding_state_id,coder_id,reviewer_id,match_type,match_name,team_a_name,team_b_name,team_batting_name,team_bowling_name,how_out_description
5460125,1004,1015,1,1,3,2024-02-29 16:17:04.000,350104,2,2950104,1,2960001,1,4,1,0,0,57,1,1,131.574756450066,169,6195,229,425,395,774,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,128,5399,229,425,0,7,4,2,0,3060041,,0,0,0,3.0,1200,1,1,0,1,1,1.0,,0,20,2,1,,,5460125020105701,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:17:41.000,350104,2,2950104,1,2960001,1,4,1,0,0,57,2,2,127.841010552881,31,7453,72,762,230,855,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,140,6677,72,762,0,7,4,2,0,3060041,,0,0,0,3.0,1200,1,1,0,1,1,1.0,,0,20,2,1,,,5460125020105702,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:18:13.000,350104,2,2950104,1,2960001,1,4,1,0,0,57,3,3,129.354102255181,47,7457,316,783,404,925,94,69,2,0,0,0,0,0,0,0,,1,0,0,0,0,0,-77,6654,222,455,0,7,4,2,3,3060041,1634.0,0,0,0,6.0,1200,1,1,0,2,7,1.0,,0,23,2,1,,,5460125020105703,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:18:57.000,350104,2,2950104,1,2960001,1,4,1,0,0,57,4,4,131.338594532578,213,5571,349,361,671,758,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,573,3915,349,361,0,7,4,2,0,3060041,,0,0,0,3.0,1200,1,1,0,2,7,3.0,,0,2,2,1,,,5460125020105704,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:19:33.000,350104,2,2950104,1,2960001,1,4,1,0,0,57,5,5,131.071775225368,25,7660,253,766,312,911,53,-129,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,3,6334,195,485,0,7,4,2,7,3060041,1746.0,0,0,0,6.0,1200,1,1,0,2,3,1.0,,0,28,2,1,,,5460125020105705,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:20:18.000,2950104,1,350104,2,2960001,1,4,1,0,0,57,6,6,132.134823195225,470,8159,276,743,385,1050,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,750,8754,276,743,0,4,7,2,0,3060041,,0,0,0,6.0,1200,1,1,0,1,1,1.0,,0,20,2,1,,,5460125020105706,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:21:27.000,350104,2,2950104,1,6020006,1,4,1,1,0,58,1,1,146.358495752832,-379,8507,-55,1176,42,1386,26,-99,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,-693,9438,27,945,0,7,4,3,7,3060041,1692.0,0,0,0,6.0,1200,1,1,0,2,19,1.0,,0,23,2,1,,,5460125020105801,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:22:02.000,350104,2,2950104,1,6020006,1,4,1,1,0,58,2,2,139.412096137105,-436,8965,142,1120,282,1313,23,80,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,-591,9941,150,885,0,7,4,3,3,3060041,1788.0,0,0,0,6.0,1200,1,1,0,3,3,3.0,,0,23,2,1,,,5460125020105802,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:22:41.000,350104,2,2950104,1,6020006,1,4,1,1,0,58,3,3,135.71131326536,-449,9515,-30,1346,79,1575,22,49,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,-591,9895,34,1027,0,7,4,3,3,3060041,1894.0,0,0,0,6.0,1200,1,1,0,3,3,1.0,,0,23,2,1,,,5460125020105803,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:23:19.000,350104,2,2950104,1,6020006,1,4,1,1,0,58,4,4,126.817454574872,-23,8422,488,1200,624,1426,64,76,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,-23,8422,236,1098,0,7,4,3,3,3060041,1724.0,0,0,0,6.0,1200,1,1,0,2,6,1.0,,0,23,2,1,,,5460125020105804,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:24:24.000,2950104,1,350104,2,6020006,1,4,1,1,0,58,5,5,139.024581158745,815,11507,523,1566,750,2165,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,922,8959,523,1566,0,4,7,3,0,3060041,,0,0,0,8.0,1200,1,1,0,1,1,1.0,,0,20,2,1,,,5460125020105805,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:24:35.000,2950104,1,350104,2,6020006,1,4,1,1,0,58,6,6,136.910093360089,688,9009,202,1259,104,1425,18,-51,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1173,10169,209,1095,0,4,7,3,6,3060041,1457.0,0,0,0,6.0,1200,1,1,0,3,3,2.0,,0,23,2,1,,,5460125020105806,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:25:32.000,350104,2,2950104,1,2960001,1,4,1,0,0,59,1,1,130.319856758609,74,8724,594,907,724,1030,90,155,2,0,0,0,0,0,0,0,,1,0,0,0,0,0,26,8480,296,485,0,7,4,2,1,3060041,1690.0,0,0,0,6.0,1200,1,1,0,2,6,1.0,,0,28,2,1,,,5460125020105901,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:26:25.000,350104,2,2950104,1,2960001,1,4,1,0,0,59,2,2,130.521467848014,-11,8219,447,1027,557,1193,81,126,2,0,0,0,0,0,0,0,,1,0,0,0,0,0,-66,7886,225,762,0,7,4,2,2,3060041,1618.0,0,0,0,6.0,1200,1,1,0,1,7,1.0,,0,20,2,1,,,5460125020105902,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:27:02.000,350104,2,2950104,1,2960001,1,4,1,0,0,59,3,3,129.248429090107,-28,7686,222,620,292,809,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,-43,6608,222,620,0,7,4,2,0,3060041,,0,0,0,3.0,1200,1,1,0,3,1,1.0,,0,23,2,1,,,5460125020105903,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:27:50.000,350104,2,2950104,1,2960001,1,4,0,0,0,59,4,4,129.677568473708,323,5533,228,444,158,679,35,20,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,687,4303,143,328,0,7,4,2,4,3060041,2316.0,0,0,0,3.0,1200,1,1,0,3,7,1.0,,0,23,2,1,,,5460125020105904,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:28:18.000,350104,2,2950104,1,2960001,1,4,0,0,0,59,5,5,130.579216041337,493,7890,16,810,76,1066,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,642,7909,16,810,0,7,4,2,0,3060041,,0,0,0,6.0,1200,1,1,0,1,3,2.0,,0,20,2,1,,,5460125020105905,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:28:53.000,350104,2,2950104,1,2960001,1,4,0,0,0,59,6,6,130.963292997761,460,7007,236,489,258,788,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,813,6129,236,489,0,7,4,2,0,3060041,,0,0,0,3.0,1200,1,1,0,1,1,1.0,,0,20,2,1,,,5460125020105906,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:29:41.000,2950104,1,350104,2,6020006,1,4,1,1,0,60,1,1,135.114760350646,769,10317,146,1539,36,1708,27,109,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,910,10762,78,1300,0,4,7,3,2,3060041,1482.0,0,0,0,8.0,1200,1,1,0,1,1,2.0,,0,20,2,1,,,5460125020106001,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:30:24.000,2950104,1,350104,2,6020006,1,4,1,1,0,60,2,2,137.893854087579,647,8161,336,803,406,1237,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,956,8548,336,803,0,4,7,3,0,3060041,,0,0,0,6.0,1200,1,1,0,1,1,6.0,,0,20,2,1,,,5460125020106002,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:31:02.000,2950104,1,350104,2,6020006,1,4,1,1,0,60,3,3,139.25371866605,671,6106,706,511,666,817,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,967,5399,706,511,0,4,7,3,0,3060041,,0,0,0,3.0,1200,1,1,0,1,1,7.0,,0,20,2,1,,,5460125020106003,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:31:39.000,2950104,1,350104,2,6020006,1,4,1,1,0,60,4,4,142.096270013184,709,7166,504,470,588,1028,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,990,5810,504,470,0,4,7,3,0,3060041,,0,0,0,3.0,1200,1,1,0,1,1,1.0,,0,20,2,1,,,5460125020106004,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:32:15.000,2950104,1,350104,2,6020006,1,4,1,1,0,60,5,5,140.203836792065,376,4511,226,390,85,690,30,-20,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,705,3436,179,290,0,4,7,3,5,3060041,2165.0,0,0,0,3.0,1200,1,1,0,2,7,6.0,,0,23,2,1,,,5460125020106005,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:32:51.000,2950104,1,350104,2,6020006,1,4,1,1,0,60,6,6,144.060841338486,690,10078,235,1734,299,1797,76,-172,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,990,11333,235,1734,0,4,7,3,8,3060041,,0,0,0,8.0,1200,1,1,0,1,1,2.0,,0,20,2,1,,,5460125020106006,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:34:00.000,2950104,1,350104,2,2960001,1,4,1,0,0,61,1,1,132.417128013501,680,8238,931,1039,1133,1596,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,910,8571,931,1039,0,4,7,2,0,3060041,,0,0,0,3.0,1200,1,1,0,1,1,7.0,,0,20,2,1,,,5460125020106101,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:34:28.000,2950104,1,350104,2,2960001,1,4,1,0,0,61,2,2,131.431398811261,347,7919,303,896,292,1059,23,47,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,488,7156,310,530,0,4,7,2,3,3060041,1685.0,0,0,0,6.0,1200,1,1,0,3,3,1.0,,0,23,2,1,,,5460125020106102,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:34:59.000,2950104,1,350104,2,2960001,1,4,1,0,0,61,3,3,131.102718706938,462,11786,-218,1757,-46,1675,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,659,11378,-218,1757,0,4,7,2,0,3060041,,0,0,0,8.0,1200,1,1,0,1,1,2.0,,0,20,2,1,,,5460125020106103,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:35:52.000,2950104,1,350104,2,2960001,1,4,1,0,0,61,4,4,131.66174930563,257,6126,245,436,226,800,36,28,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,385,3847,269,302,0,4,7,2,4,3060041,3226.0,0,0,0,3.0,1200,1,1,0,2,7,1.0,,0,23,2,1,,,5460125020106104,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:36:27.000,2950104,1,350104,2,2960001,1,4,1,0,0,61,5,5,129.837553773229,505,7966,390,781,323,1048,32,107,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,762,6334,302,481,0,4,7,2,2,3060041,2653.0,0,0,0,7.0,1200,1,1,0,1,3,1.0,,0,20,2,1,,,5460125020106105,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:37:01.000,2950104,1,350104,2,2960001,1,4,1,0,0,61,6,6,131.052286832405,369,6825,272,481,407,942,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,522,6015,272,481,0,4,7,2,0,3060041,,0,0,0,3.0,1200,1,1,0,3,4,3.0,,0,2,2,1,,,5460125020106106,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:38:06.000,350104,2,2950104,1,6020006,1,4,1,1,0,62,1,1,138.716419808302,-488,8388,5,1154,147,1386,30,128,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,-671,9941,68,1147,0,7,4,3,2,3060041,1804.0,0,0,0,6.0,1200,1,1,0,3,3,2.0,,0,23,2,1,,,5460125020106201,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:39:20.000,350104,2,2950104,1,6020006,1,4,1,1,0,62,2,2,141.220803282329,-266,7239,32,910,124,1121,22,58,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,-340,7270,20,597,0,7,4,3,3,3060041,1673.0,0,0,0,6.0,1200,1,1,0,3,3,7.0,,0,23,2,1,,,5460125020106202,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
5460125,1004,1015,1,1,3,2024-02-29 16:39:58.000,2950104,1,350104,2,6020006,1,4,1,1,0,62,3,3,138.589311450437,828,8837,923,1342,786,1348,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,0,1070,10671,923,1342,0,4,7,3,0,3060041,,0,0,0,6.0,1200,1,1,0,2,6,1.0,,0,2,2,1,,,5460125020106203,5460125,5180003,1070019,2024-02-29 10:30:00.000,5,210,1015,1,1004,0,37,1015,2,2,2,2,2,3,7,1004,1015,1004.0,1015.0,2,,3550481.0,5460074,1,1590090,3760014,,2630008,4352191,610001,2025-03-29 14:31:12.130,6.0,12.0,82.0,62.0,82.0,62.0,10,40,119,122,5 Day,New Zealand M vs Australia M,New Zealand M,Australia M,Australia M,New Zealand M,Not Out
